keyword,product_id,url_produk
serum wajah,100313920726,https://www.tokopedia.com/glad2glowindo-443/glad2glow-3pcs-brightening-serum-pomegranate-10-niacinamide-power-bright-serum-17ml-serum-niacinamide-serum-mencerahkan-whitening-facial-serum-brightening-serum-ceramide-tranexamic-wajah-vitamin-essence-hitam-1729676944075229474?extParam=ivf%3Dtrue%26keyword%3Dserum+wajah%26src%3Dsearch
serum wajah,100280913754,https://www.tokopedia.com/kahfofficial/special-ramadhan-package-kahf-acne-men-s-care-bebas-jerawat-bundle-4in1-skin-care-set-face-wash-sabun-cuci-muka-toner-serum-moisturizer-sunscreen-paket-perawatan-untuk-wajah-bebas-minyak-jerawat-cocok-untuk-kulit-berminyak-1730340857313264888?extParam=ivf%3Dfalse%26keyword%3Dserum+wajah%26src%3Dsearch%26whid%3D9930759
serum wajah,100281019938,https://www.tokopedia.com/wardah-official/wardah-uv-shield-aqua-fresh-sunscreen-serum-spf-50-pa-30-ml-melembabkan-kulit-kering-memperbaiki-skin-barrier-melindungi-kulit-secara-maksimal-ringan-cepat-meresap-tidak-lengket-no-whitecast-non-comedogenic-0-alkohol-skincare-1729902758125276055?extParam=ivf%3Dfalse%26keyword%3Dserum+wajah%26src%3Dsearch%26whid%3D21003893
serum wajah,103443685801,https://www.tokopedia.com/glad2glowindo-443/new-glad2glow-glowing-bundle-4in1-niacinamide-milk-cleanser-body-serum-brightening-toner-moisturizer-serum-extract-hitam-mencerahkan-wajah-mencerahkan-melembabkan-kulit-skincare-skincare-memutihkan-dan-glowing-murah-bpom-1729930058094970146-1735893031169262882?extParam=ivf%3Dtrue%26keyword%3Dserum+wajah%26src%3Dsearch
serum wajah,100656205042,https://www.tokopedia.com/intoface/intoface-krim-penghilang-bekas-luka-jerawat-acne-care-repair-cream-acne-serum-wajah-aman-untuk-kulit-sensitif-mencegah-luka-jadi-keloid-menyamarkan-bekas-treatment-1731765508115694666?extParam=ivf%3Dtrue%26keyword%3Dserum+wajah%26src%3Dsearch
serum wajah,102495097519,https://www.tokopedia.com/avoskinofficial/serum-avoskin-your-skin-bae-alpha-arbutin-30ml-perawatan-samarkan-bekas-jerawat-wajah-1733021741909115916?extParam=ivf%3Dtrue%26keyword%3Dserum+wajah%26src%3Dsearch
serum wajah,100252249639,https://www.tokopedia.com/whitestoryofficial/white-story-advanced-niacin-bright-serum-serum-wajah-mencerahkan-bersih-glowing-1730412843879859765?extParam=ivf%3Dfalse%26keyword%3Dserum+wajah%26src%3Dsearch
serum wajah,103383349156,https://www.tokopedia.com/glad2glowindo-443/glad2glow-day-cream-glow-set-4in1-bright-day-cream-10-niacinamide-serum-pomegranate-moisturizer-milk-cleanser-paket-skincare-mencerahkan-meratakan-warna-kulit-melembabkan-barrier-cerah-flawless-anti-dark-spot-tone-cream-wajah-1731845378440856866?extParam=ivf%3Dtrue%26keyword%3Dserum+wajah%26src%3Dsearch
serum wajah,103423572721,https://www.tokopedia.com/glad2glowindo-443/glad2glow-all-in-one-glow-face-bodycare-5in1-set-niacinamide-cleanser-body-serum-toner-brightening-moisturizer-serum-untuk-mencerahkan-glowing-kulit-wajah-meratakan-warna-kulit-menghilangkan-bekas-jerawat-dark-spot-melembabkan-1733528392081704226-1735807174279267618?extParam=ivf%3Dfalse%26keyword%3Dserum+wajah%26src%3Dsearch
serum wajah,100255987800,https://www.tokopedia.com/whitelab/whitelab-acne-calming-serum-serum-untuk-kulit-jerawat-bruntusan-dan-berminyak-dengan-mugwort-bha-tea-tree-bpom-wajah-berjerawat-1729561125147347600?extParam=ivf%3Dtrue%26keyword%3Dserum+wajah%26src%3Dsearch
serum wajah,3616429411,https://www.tokopedia.com/skin-1004/skin1004-madagascar-centella-tone-brightening-capsule-ampoule-30ml-mencerahkan-niacinamide-wajah-cair-serum-1729591654259985188?extParam=ivf%3Dfalse%26keyword%3Dserum+wajah%26src%3Dsearch
serum wajah,100280863074,https://www.tokopedia.com/kahfofficial/kahf-triple-protection-sunscreen-moisturizer-30-ml-twin-pack-1729418718574119160?extParam=ivf%3Dfalse%26keyword%3Dserum+wajah%26src%3Dsearch%26whid%3D9930759
sunscreen,100274011508,https://www.tokopedia.com/theoriginote/the-originote-ceramella-sunscreen-spf-50-pa-sunscreen-untuk-facial-sunscreen-sunblock-perawatan-mencerahkan-muka-berminyak-berjerawat-dan-pencerah-wajah-dengan-hyaluronic-ceramide-vitamin-c-avena-sativa-oat-extract-special-1729521842172037576?extParam=ivf%3Dfalse%26keyword%3Dsunscreen%26src%3Dsearch
sunscreen,102804334651,https://www.tokopedia.com/moell-official/moell-physical-sunscreen-30gr-spf-50-pa-broad-spectrum-uva-uvb-water-resistant-1733900153452397639?extParam=ivf%3Dtrue%26keyword%3Dsunscreen%26src%3Dsearch%26whid%3D18669780
sunscreen,100640955051,https://www.tokopedia.com/wardah-official/wardah-uv-shield-sunscreen-all-series-spf-35-spf-50-1731742443634853783?extParam=ivf%3Dfalse%26keyword%3Dsunscreen%26src%3Dsearch%26whid%3D17497873
sunscreen,103012235720,https://www.tokopedia.com/azarinecosmetics/azarine-hydrasoothe-sunscreen-gel-spf45-pa-50ml-sunscreen-untuk-kulit-berminyak-berjerawat-kulit-sensitif-chemical-sunscreen-1734361243934033816?extParam=ivf%3Dtrue%26keyword%3Dsunscreen%26src%3Dsearch
